bid_price	bid_volume	ask_price	ask_volume
284.01051390982406	2	284.0673216933844	2
283.71520235679805	1	283.77195107214095	0
283.6422889644988	1	283.6990230957048	1
283.55359972785556	1	283.61031611944026	1
283.397591409742	1	283.4542765965427	1
282.7688371863801	2	282.82539660975965	1
282.86184611976984	0	282.91842414679644	0
282.9608038447291	3	283.01740166528015	2
283.1314022220576	0	283.18803416569637	2
282.8720066475165	0	282.9285867068519	0
282.67302828460953	2	282.72956854429236	0
282.2657937313901	1	282.3222525360168	0
282.3267682545861	3	282.3832392553371	0
282.4133024386783	2	282.4697907479969	0
282.2732078472823	0	282.3296681348805	2
282.4381439037868	2	282.4946371818953	1
282.3954189537428	0	282.45190368600674	1
282.5020195464453	0	282.5585256009601	0
282.497259746762	1	282.5537648492216	0
282.2416115231434	3	282.29806549084475	0
282.2837319767104	2	282.34019436934494	2
282.17542207210533	2	282.2318628005926	2
281.49703801729936	0	281.5533430554066	1
281.8591016406695	3	281.91547909874345	0
281.67211707041224	3	281.72845712783203	1
281.70296003068705	2	281.7593062573158	0
281.82675632759356	1	281.88312731595795	1
281.6287850518645	1	281.68511644201385	2
282.6386840460358	1	282.69521743618395	0
282.7067505585097	0	282.7632975633219	1
282.68617235246234	2	282.74271524122173	2
282.3605105080201	0	282.41698825789666	4
282.1999105962302	0	282.25635622291213	1
282.15500320847286	2	282.211439852779	0
282.1704792404103	2	282.22691898023237	1
281.96861498781453	0	282.02501435074834	1
282.01661974937247	1	282.0730287142188	1
282.0506143610923	2	282.1070301255409	1
281.91965933172617	0	281.97604890254956	3
281.91099823903625	1	281.9673860774679	0
282.3502016545781	0	282.4066773424778	2
282.36139657005964	3	282.41787449716634	1
282.15154365725954	1	282.2079796095862	2
282.15285703145815	0	282.20929324648597	1
282.0740043133891	1	282.13042475629607	0
282.12969170142514	3	282.1861232829235	0
282.1447611768832	0	282.2011957725781	0
282.2061304912577	1	282.262577362043	2
281.83935202952375	3	281.89572553728044	1
281.824354877731	4	281.8807253857574	2
281.7480360231034	1	281.80439126583224	4
281.7679273740477	3	281.8242865954447	2
281.68244637412005	1	281.73878849760723	2
281.59370514356635	1	281.6500295170324	1
281.87991986487987	1	281.93630148701504	1
282.208382306779	1	282.26482962797246	1
282.0890857570906	0	282.145509216588	2
282.2155876523101	1	282.2720364147168	2
282.1046432524902	0	282.1610698237978	0
282.116293453082	2	282.1727223546627	1
282.4006599857867	2	282.457145766362	1
282.48378365760584	0	282.540286064578	0
282.1790840900209	1	282.23552555098496	3
282.17927498825054	0	282.2357164873981	3
282.18928753041683	2	282.2457310322731	0
282.31973678690775	3	282.37620638122456	0
282.37525326781196	0	282.43173396653543	3
282.40319597998433	0	282.4596822678091	2
282.06857601259935	1	282.1249953697376	1
281.87983521653206	1	281.93621682173585	1
281.65449380735515	1	281.7108303397698	2
281.68189626833765	1	281.7382382817927	1
281.8102402033643	1	281.86660788817346	1
281.7090090751028	0	281.7653565116615	0
281.6357604118416	2	281.69209319720255	2
281.69031551417396	2	281.74665921164654	0
281.78459949832626	2	281.8409620544815	1
281.64869451599424	1	281.7050298884347	1
281.6095640305045	0	281.6658915760651	2
281.54227192817297	1	281.5985860139671	1
281.9131048353487	0	281.96949309514173	0
281.6317901874745	2	281.68812217871107	2
281.6807235936736	3	281.73706537257016	0
281.78878886240193	0	281.84515225651387	1
281.8007087296874	0	281.8570745080112	0
281.223274956274	0	281.2795252362933	1
281.0911666719227	1	281.14739052764264	1
281.2135635501492	1	281.26981188769304	0
281.6401070869949	2	281.69644074177774	1
281.2398966843487	2	281.296150289046	1
281.222568093896	2	281.27881823252864	2
281.1477419868291	0	281.2039771587436	2
281.26559203229436	3	281.3218507765752	1
281.3443356135756	0	281.4006101081478	0
281.12719108213446	0	281.18342214345705	0
281.4429950286532	1	281.4992892570817	1
281.4401008325734	0	281.49639448210485	3
281.3478482166947	1	281.4041234138577	0
281.42644334602306	0	281.48273426378404	0
281.1993092450902	1	281.25555473148785	0
280.92589589398256	0	280.9820866922412	2
280.84712865763174	0	280.9033037008676	2
280.7026340667326	2	280.7587802081601	3
280.6515703312312	1	280.70770625889025	1
280.6757442542967	2	280.7318850172239	1
280.3745908582636	0	280.4306713844879	0
280.3439987616168	0	280.4000731688098	3
280.176918342959	1	280.2329593307264	1
280.26399613078877	0	280.32005453585543	0
280.26921626842227	0	280.3252757176209	1
280.2983387491389	0	280.3544040234161	4
280.13567393044747	1	280.1917066685074	2
280.08084743994624	3	280.13686921161144	1
280.15996452640223	1	280.2160021230672	1
280.26584439472714	0	280.3219031694835	1
280.3456966618012	0	280.40177140860817	0
280.31213303672547	0	280.3682010701362	1
280.1916425212286	2	280.2476864541261	0
280.3634726102554	1	280.4195509126077	1
279.9411773091923	2	279.9971711440377	1
279.80228929413994	2	279.85825534860425	3
279.88976924426964	1	279.94575279647376	0
279.92463982079846	1	279.98063034781535	1
279.8915489601648	0	279.94753286834765	0
280.0049395916059	0	280.060946180183	0
279.99743025167726	2	280.0534353382363	2
280.12406750109966	2	280.1800979176415	0
280.1054276024992	1	280.1614542906885	0
279.88789737420655	3	279.9438805519992	1
279.8127742018352	2	279.86874235349075	1
279.762793831576	0	279.81875198615774	2
279.8550418824376	0	279.9110184884747	0
280.05420403175475	0	280.1102204742054	2
279.90528876538923	2	279.9612754218079	3
279.86567089591284	1	279.9216496279652	2
279.91962293905067	2	279.9756124625908	0
279.7321981318824	1	279.7881501667122	2
279.78263379622035	3	279.8385959191919	2
279.8035654434325	0	279.85953175315217	3
279.8160244176151	1	279.8719932193788	1
279.9592178900367	0	280.01521533335904	0
280.22728794173287	1	280.28333900442743	3
280.0071497198677	2	280.06315675051474	1
279.368674641169	0	279.4245539640295	0
279.28136142180506	3	279.3372232802752	1
279.39375960444636	0	279.4496439448013	1
279.55803051303525	1	279.61394771085764	1
279.5858296108916	0	279.6417523690896	0
279.73987741172687	1	279.79583098256626	0
279.71585541366096	1	279.7718041796203	1
279.96057751592684	1	280.0165752312015	2
280.16464229052747	0	280.22068082283874	3
280.23729594065003	1	280.2933490051446	0
280.17590359194674	1	280.2319443767436	2
279.8040220345023	1	279.8599884355493	1
279.814649432077	1	279.87061795881607	1
280.4041480106753	1	280.4602344489213	1
280.4399049436186	1	280.4959985339663	1
280.3370728644708	0	280.39314588634585	1
280.480412505053	1	280.53651419772325	2
280.49363232840795	0	280.5497366653073	0
280.66798887738287	0	280.7241280890795	2
280.9042385797282	5	280.96042504609073	0
280.77943567844204	1	280.8355971817281	0
280.75253841226214	3	280.80869453555687	0
280.6571493504489	0	280.7132863940234	0
280.6694489478448	2	280.7255884515847	3
280.82151360750635	2	280.87768352721986	1
281.09626255990366	2	281.1524874349031	1
281.45206634023447	2	281.50836238310677	3
281.5762715005037	0	281.6325923868925	3
281.38026745893427	1	281.4365491405942	1
281.6161258510669	1	281.67245470912286	1
281.39293258947043	1	281.44921680440984	1
281.57677095148824	1	281.6330919377772	0
281.58589804781815	0	281.64222085970886	0
281.6304757066727	3	281.68680743498686	2
281.61501802254367	1	281.6713466590118	1
281.8905181088612	1	281.9469018508572	1
281.85436579533115	3	281.91074230614134	0
281.6722954488389	3	281.72863554193793	1
281.9607859866115	0	282.01718378358845	1
282.0203563015211	1	282.07676601375255	0
282.2604607685882	2	282.3169185065157	1
282.83612793133454	3	282.8927008142091	1
282.84669845619413	0	282.9032734533851	1
282.96255009626753	0	283.01914826610374	0
282.7127957904061	1	282.7693440043856	1
282.82909842251996	1	282.8856698993522	2
283.0088215399378	1	283.0654289649883	2
283.0546617140252	0	283.1112783080274	0
282.95201658209066	1	283.0086126450134	0
282.7520345547738	0	282.808590617291	0
282.92906140257145	0	282.9856528739991	2
282.9445836793912	2	283.00117825558465	1
283.0659914791429	2	283.12261033932475	0
283.4229709830595	0	283.4796612462824	2
283.25606313737455	2	283.3127200156898	2
283.29308551148995	0	283.34974979502056	0
283.34425603482043	0	283.40093055347927	2
283.50863853308306	0	283.56534593152946	2
283.5070082589599	0	283.5637153313189	1
283.40548925639894	1	283.4621760229269	0
283.48096662615717	2	283.5376684896687	0
283.49659551181503	2	283.5533005014164	1
283.50288721633126	2	283.5595934643993	0
283.42902491810287	2	283.48571639223394	2
283.3440064878165	0	283.4006809565609	2
282.9894626004631	2	283.0460661533385	1
282.80448815981873	0	282.86105471410616	3
282.85094309725054	3	282.9075189434546	3
282.78846609753174	0	282.84502944708623	1
282.84925797764885	1	282.9058334867953	2
282.9842516010942	3	283.0408541116654	2
283.01311668419686	3	283.0697249683621	3
283.04075642180646	1	283.0973702344721	2
283.1428023319536	1	283.19943655584234	2
283.0527270431854	0	283.1093432502148	0
283.43863841194036	0	283.4953318089624	0
283.4317689115965	2	283.48846093458116	1
283.4732498854025	0	283.5299502054116	1
283.4629787774625	0	283.5196770430446	0
283.3938120066261	1	283.45049643747046	0
283.407308314771	2	283.46399544514696	1
283.5447459829441	1	283.6014606036028	0
283.2450049039538	2	283.3016595704013	0
281.70394319584153	1	281.76028961912306	0
281.69096333995304	1	281.7473071670037	0
281.53080578145034	2	281.5871175737858	0
281.53876745572825	0	281.5950808405579	1
281.369189689349	0	281.4254691552335	0
281.3173621721923	3	281.3736312715367	0
281.5136669241079	0	281.5699752883291	2
281.5388523023444	0	281.595165704145	1
281.2842296070987	3	281.3404920792674	0
281.63569165839436	1	281.6920244300032	1
281.46891754124016	0	281.5252169546897	1
281.17067455703454	1	281.2269143159218	2
281.2187184424209	1	281.2749678110462	2
281.4945926006023	2	281.55089714957734	1
281.6242807149674	2	281.6806112041593	3
281.6581501280232	1	281.71448739177515	4
281.7401918622206	0	281.7965455359605	1
281.74139957465786	1	281.7977534899643	2
281.8269513514828	1	281.8833223788559	1
282.0660875060811	2	282.1225063654682	0
282.20503422705985	0	282.2614808785704	2
282.4852359713851	1	282.5417386688491	2
282.34287690036086	1	282.39935112316317	0
282.7918308678036	3	282.8483948903794	0
282.7805407191062	1	282.83710248342646	0
282.83927041077703	0	282.8958439222103	0
282.9506164654078	1	283.00721224827913	1
283.07401211144554	0	283.1306325759143	0
283.0905709696465	2	283.147194746218	0
282.9267941598091	2	282.9833851777429	0
282.8537884161667	0	282.9103648314915	1
282.58333197343336	0	282.6398542920599	0
282.7122592711656	3	282.76880737783046	2
282.64481421627363	0	282.70134883257856	0
282.4278333609082	0	282.4843245767019	1
282.4245469631237	2	282.48103752157215	2
281.4487061231646	1	281.50500149392633	0
281.27842552625316	1	281.33468683748947	0
281.250116891959	1	281.3063725409023	1
281.885870278443	3	281.9422530907799	3
281.93753726735923	0	281.9939304141274	0
281.95757384136965	1	282.0139709958534	0
281.94586946984094	1	282.0022642832162	3
282.0492368447312	1	282.10565233364906	0
281.8199001973971	1	281.8762698143983	1
281.7290702441546	2	281.7854216933483	2
282.21851887442426	0	282.274968223134	1
282.1637284461258	2	282.2201668356539	1
282.14982292197317	0	282.20625853011836	1
282.08100300196173	3	282.13742484474636	2
281.74631462339227	0	281.80266952180676	0
281.86369971263446	1	281.9200780904148	0
281.283047879354	0	281.3393101151534	2
281.42364189809643	2	281.4799322555118	1
281.45702849459155	2	281.51332552999406	0
281.6673164822669	1	281.72365557947313	1
281.86613662342	0	281.9225154886312	2
281.9169477529182	1	281.9733367813716	4
281.7753472236951	0	281.83170792921044	1
282.1407217259108	1	282.1971555136347	3
282.0800795977863	1	282.1365012558717	0
282.12133992555204	3	282.1777698365283	0
281.8965344670969	2	281.9529194124849	2
281.8978357522038	3	281.9542209578747	2
281.79248602710936	1	281.84885016072815	1
281.3503942412398	1	281.4066699476587	0
281.3996159612924	0	281.45590151303986	1
281.2009371290083	0	281.2571829410153	3
280.82725993471416	0	280.88343100380797	1
280.8013440501412	2	280.8575099355397	1
280.79356754764405	0	280.8497318775865	2
280.39641155097354	2	280.45249644177284	0
280.4145394754892	1	280.47062799223596	4
280.42703366139017	1	280.48312467722405	1
280.35635998198904	0	280.4124368616734	0
280.70710650146	1	280.7632535374638	4
280.5300878682284	1	280.5861994969649	2
280.57423917436324	0	280.6303596342441	2
280.3453133919773	3	280.40138806212275	0
280.24107234126166	0	280.2971261611119	3
280.7430710554231	2	280.7992252850571	0
280.6916449193006	1	280.74778886267876	1
280.72525836968333	1	280.7814090364239	1
280.34963946351286	0	280.40571499895907	0
280.2664731207532	1	280.3225320212674	1
280.13231134634736	1	280.1883434118232	0
279.88590816935795	0	279.94189094926975	4
279.8198019851038	1	279.8757715424566	1
280.04083917618766	1	280.09685294539986	0
280.17116398434314	0	280.2272038211237	5
280.2966433705007	1	280.3527083056683	3
280.28014460011127	1	280.3362062351948	1
280.2437623705464	2	280.29981672845634	3
280.2808420874848	2	280.33690386207974	1
280.76703356019055	0	280.8231925828049	1
280.29833475627555	1	280.3544000297541	2
280.1930084128105	1	280.24905261891365	1
280.1228278615557	2	280.17885803014485	0
280.0984711989119	0	280.15449649568137	1
279.9198555908328	1	279.975845160908	1
280.30736542160247	1	280.3634325013948	2
280.08568965958017	4	280.14171239978606	1
279.9565640120147	0	280.0125609245084	1
279.87284275583795	3	279.92882292240574	0
280.11595616285945	3	280.1719849569714	2
280.1111909929837	0	280.1672188339664	0
280.20145867685443	0	280.25750457317946	1
279.64101508095183	1	279.69694887734767	2
279.77886511116935	1	279.8348264803285	1
280.2405860030535	1	280.2966397256264	1
280.3063519913252	1	280.36241886841117	2
280.37890312886583	0	280.4349845176304	2
280.3865454352202	0	280.44262835259906	4
280.573191609525	1	280.6293118598719	0
280.648060534226	2	280.7041957598554	1
280.8717170558877	2	280.92789701729504	0
280.97726462931837	1	281.0334657023516	1
280.9795308741284	0	281.0357324004558	1
281.052840656759	1	281.1090568465093	4
281.16027069019015	1	281.216508368096	0
281.2777779089625	2	281.33403909066243	2
281.0353202131601	3	281.09153289847126	0
281.16001337530724	1	281.2162510017449	3
281.1505140351674	2	281.2067497615471	0
281.2790052300225	3	281.3352666572112	1
281.2318412666429	0	281.28809326009554	0
281.1253574820688	2	281.1815881766347	1
281.45860173165335	3	281.51489908173465	2
281.41528409923905	1	281.47157278492745	0
281.7589074626944	2	281.8152648799287	3
282.06966952682217	0	282.1260891026851	1
281.9901508643844	0	282.0465545349243	2
281.9492382904121	1	282.0056337776189	3
281.97052926025174	4	282.0269290060784	1
282.0698070346776	1	282.1262266380449	1
281.48209199406824	2	281.53839404267194	1
281.4530779516474	0	281.50937419686227	1
281.56070706740354	1	281.61702484059435	0
281.91867491365855	1	281.9750642875786	1
281.9778925771121	1	282.0342937957493	3
281.92552258976656	0	281.9819133333588	3
281.7008591284269	1	281.75720493483317	0
281.69131625571464	3	281.7476601533555	1
281.69926459836165	1	281.7556100858301	0
281.81228242402574	2	281.8686505173199	0
281.7435178342624	1	281.79987217326317	1
281.72942991706554	3	281.78578143820107	0
281.5804455480127	1	281.6367672692944	1
280.9419711034685	2	280.9981651170906	1
281.2546940616409	1	281.3109506261097	1
281.1618259850903	0	281.2180639740862	3
280.27251766080275	1	280.3285777703458	0
280.1268992484742	1	280.1829302314222	1
280.143611796624	3	280.19964612241586	1
280.20635136801747	1	280.2623982429786	2
280.0366355891059	2	280.0926485175165	2
280.16941419912473	0	280.2254536859132	2
280.5821188616629	1	280.6382408976388	1
280.6450981839177	1	280.7012328170178	1
280.8645131446613	1	280.92069166514233	0
280.9712554281271	0	281.02745529919986	0
280.8413440134236	0	280.89751789961497	1
280.7095380715886	0	280.7656855939552	0
280.72225953036474	2	280.7784095972775	1
280.6719616197055	1	280.72810162603	1
280.8100513727038	0	280.866218999741	3
280.7356130947577	1	280.7917658326504	1
280.59431155587333	0	280.650436030632	1
280.03646146558236	3	280.0924743591648	0
280.2131250660587	1	280.26917329589486	0
280.20506056954207	1	280.26110718631764	1
280.0349448736963	0	280.09095746393007	0
279.8272017924565	2	279.8831728299187	0
279.6591756353885	1	279.71511306425845	0
279.7363218284722	0	279.7922746881238	2
279.54155851493476	1	279.597472418028	0
279.58276522360825	0	279.6386873688675	1
279.36302729862246	1	279.41890549190146	0
279.2869835022733	3	279.34284648527205	0
279.17935641475304	0	279.2351978701815	2
279.2286954844123	0	279.28454680864155	0
279.1042107399404	2	279.16003716473085	0
279.3298964535941	0	279.3857680200414	1
279.3628939969188	1	279.4187721635348	3
279.42187550307773	2	279.4777654671747	0
278.8221138725348	1	278.8778838723093	0
278.82652921287945	2	278.88230009581036	0
278.73506625237707	0	278.7908188408864	5
278.8194240925255	3	278.8751935542902	1
278.8375785420258	1	278.89335163504353	1
278.3481192509251	1	278.40379444229444	3
278.44707365815196	0	278.502768642382	3
278.3734491346342	2	278.4291293924869	0
278.4280200500305	2	278.48371122315785	2
278.57885955055536	1	278.6345808945999	2
278.2833095835118	0	278.3389718116513	0
278.2679564212107	1	278.32361557841074	0
278.20048271971416	2	278.2561283808242	0
278.5884202638843	1	278.64414352026273	1
278.43974683137543	3	278.4954403500936	1
278.2942167742138	0	278.3498811840096	1
278.3636241381393	4	278.4193024307962	2
278.2924325068681	1	278.3480965597748	0
278.30101133387296	0	278.35667710271656	1
278.109758833299	2	278.16538634781705	2
278.0998580959282	3	278.1554836301008	1
278.1680001390538	1	278.223639302998	0
278.0870267560429	1	278.1426497236909	0
278.148176027855	0	278.20381122658046	1
278.17788824792973	1	278.2335293896935	2
278.320277079472	1	278.3759467018501	1
278.5349354537138	2	278.5906480120604	1
278.13616187955193	1	278.1917946752074	0
278.0452997267979	1	278.1009143482054	2
278.60386424408864	3	278.65959058957196	2
278.6737333946298	0	278.7294737153408	5
278.65948012178274	1	278.71521759155405	2
278.54670103955374	1	278.6024159512528	2
278.5120549385204	1	278.5677629203063	0
278.51296625979234	1	278.5686744238607	2
278.4438410275735	0	278.49953536521275	0
278.2609160370577	1	278.31657378604	0
278.306773845213	2	278.36244076667424	0
278.34017747239295	0	278.3958510752477	0
278.4244186545542	0	278.48010910733035	1
278.63533759959216	1	278.6910702403761	1
278.8403477045784	3	278.89612135148394	0
278.8909765690782	0	278.9467603427693	1
278.78494507377223	1	278.8407076390435	2
278.9738737414585	0	279.0296740962422	1
278.6036212678022	1	278.65934756468545	2
278.4839451948366	0	278.53964755411147	2
278.47062672738986	1	278.5263264227048	1
278.465335078714	3	278.5210337155935	1
278.58582365462075	2	278.6415463916254	1
278.5808103741589	4	278.6365321084071	1
278.5193836792243	1	278.57509312690485	1
278.53905666357394	2	278.59477004624495	2
278.57365839807903	2	278.62937870178905	1
278.5748815774898	2	278.63060212586015	1
278.5592152116761	0	278.61493262645985	1
278.39641945153335	1	278.45210430390887	0
278.4490804824878	0	278.50477586812286	2
278.543717820358	3	278.5994321353536	0
278.2185246497324	0	278.27417391958926	1
278.2814955758066	2	278.3371574411083	1
278.3675252300383	2	278.4232043029917	0
278.76852557551877	2	278.8242848565619	2
278.71159920280974	4	278.76734709743977	2
279.13419769002263	0	279.19003011280296	1
279.07646102959467	0	279.132281903888	1
279.506407169859	0	279.56231404198024	1
279.3432548285206	0	279.3991290669101	0
279.33177264179557	3	279.3876445835181	0
279.4795046287739	0	279.5354061198488	0
279.5597607880328	1	279.61567833194476	1
279.6588728292574	0	279.7148101975601	2
279.67875136798125	1	279.73469271238923	0
279.62854780221915	4	279.6844791049099	0
279.54835831359736	1	279.6042735767864	1
279.60418618253806	1	279.66011261241755	1
279.75301330686364	2	279.8089695051449	2
279.8047319919058	1	279.8606985349585	2
279.5860046162175	3	279.64192740942	2
279.68270632129554	1	279.7386484567734	0
279.6592553795575	2	279.71519282437794	2
279.6599344666692	0	279.7158720473206	1
279.80074067413653	2	279.8567064188458	5
279.80260593486696	2	279.85857205266575	0
279.9634892442716	0	280.0194875419502	1
280.005515132764	4	280.0615218364609	0
280.1884128716638	1	280.2444561585668	0
280.3273566948805	0	280.38342777332736	1
280.24485503694547	0	280.3009096134105	2
280.2195816333334	3	280.27563115461214	0
280.47619303860586	0	280.53229388729847	0
280.3503390816388	0	280.40641475702273	0
280.45730777427	2	280.513404845532	1
279.9199352341864	2	279.9759248201919	1
279.8398783158309	2	279.8958518888513	0
279.91055025391046	0	279.96653796273216	1
280.28838959543924	0	280.3444528796868	0
280.6717819596808	2	280.7279219300697	0
280.311201305403	0	280.36726915244884	2
280.4403216465259	1	280.4964153202225	2
280.32583038205934	3	280.38190115521303	2
280.8438840827562	1	280.9000584770122	1
280.3164412704301	2	280.37251016557366	1
280.3337534907841	0	280.3898258487181	1
280.40731866535265	0	280.4634057377929	1
280.3110849924177	0	280.36715281619854	2
280.3660611103979	2	280.42213993050194	1
279.997311573619	1	280.05331663644	0
280.0770162012326	0	280.13303720657336	1
279.9117424433886	2	279.967730390672	1
279.8938429903288	1	279.9498273573635	3
279.98890454440755	1	280.04490792565457	1
279.98318086284723	1	280.0391830992435	2
280.2429233329872	2	280.2989775230727	1
280.312892946239	1	280.36896113164676	0
280.2459803070694	0	280.30203510861094	1
280.4575090487598	1	280.5136061602807	0
280.4225234363003	1	280.4786135499989	1
280.52504678950675	0	280.58115740992673	4
280.17317405034913	2	280.22921428918306	1
280.0419748260494	0	280.09798882241427	0
279.7736817703271	0	279.82964210271433	3
280.04781601010416	2	280.10383117482263	2
280.22430499314174	1	280.280355459187	2
280.024225063267	0	280.08023550932427	0
279.92011489239445	1	279.9761045143351	2
279.8476970262936	0	279.90367216321255	0
279.4726425250331	2	279.52854264355	0
279.6392264634526	1	279.69515990208913	2
279.5960309845014	1	279.65195578317815	0
279.49166890150406	0	279.5475728256768	0
279.5102183288118	1	279.566125963241	0
279.4736199655674	3	279.5295202795919	0
279.39022230922455	0	279.4461059420497	0
279.3931834946678	0	279.44906771978924	0
279.45437787916353	2	279.51027434438583	1
279.2150129968883	0	279.27086158434645	1
279.2249668684003	2	279.28081744683186	0
279.2171172291715	2	279.2729662375181	1
279.6470299282252	1	279.70296492771075	1
279.963281474484	3	280.01927973060447	4
279.8969263174163	2	279.9529113011781	3
280.05364754498197	1	280.1096638761241	0
280.04332283203786	1	280.09933709803084	0
280.1415378742789	1	280.1975717852449	1
280.18415234095073	1	280.2401947756624	2
279.7543043131212	0	279.8102607696295	1
279.7265497529949	1	279.782500658036	2
280.16044868738203	0	280.21648638088885	0
279.81940196683433	1	279.87537144417547	0
279.814565975473	1	279.8705344855191	2
279.9331461300373	0	279.9891383584862	0
279.4099072776423	1	279.46579484785485	0
279.5044678761072	2	279.56037436033085	1
279.6815872724871	0	279.7375291841327	0
280.01352041641474	1	280.06952872132854	1
280.3036853557815	0	280.35975169948705	1
280.2067623142792	0	280.26280927143773	2
280.35029206137733	0	280.40636772735616	1
280.18450110067295	2	280.24054360514356	0
280.04323720566333	0	280.0992514545294	1
279.93760464034267	0	279.9935977605827	1
279.9030526231801	2	279.95903883232563	0
279.8504009788052	1	279.90637665656874	1
279.7659464393585	2	279.82190522452487	1
279.51677258708236	2	279.5726815324943	0
279.07925412523787	1	279.13507555820615	0
279.23398165073667	1	279.289834032305	1
279.465043954505	1	279.52094255315575	2
279.22655018853345	0	279.2824010836607	0
279.20815591682145	1	279.2640031327264	0
279.2129858818719	2	279.2688340638664	1
278.88243155953785	0	278.9382136240562	1
278.9440876344227	0	278.9998820313893	3
278.56186718176434	1	278.6175851269952	2
278.54730478710246	1	278.6030198195631	0
278.300850872713	2	278.3565166094612	0
278.18258904626447	3	278.23823112828194	0
277.8413917741278	2	277.89696560986624	0
278.1266616873534	1	278.18229258278046	0
278.1489245084923	1	278.2045598569289	0
278.07340172358766	0	278.1290219659566	1
278.18901217321695	1	278.24465553998823	0
278.02090030632485	1	278.0765100473602	0
277.8578415577529	1	277.913418683777	1
278.5298876451554	3	278.5855991938393	0
278.4815266164376	1	278.53722849194844	1
278.4174888942402	0	278.47317796092574	3
278.4616683526274	1	278.5173662560883	2
278.5985998147761	0	278.6543251072683	2
278.80643895250256	0	278.8622058169795	1
278.3825420012515	1	278.43822407785945	1
278.4885925604965	3	278.54429584933746	1
278.444384711496	0	278.50007915788296	3
278.2380242791892	1	278.293677449362	1
278.2396214734028	1	278.29527496304644	1
278.22953097880475	1	278.28518245014766	0
278.338651295655	1	278.3943245932439	0
278.3277694734792	2	278.38344059448593	0
278.29394003650657	0	278.34960439094925	1
278.12083538130736	2	278.17646511135666	1
278.0679930693993	2	278.12361222992917	1
278.170865469107	0	278.2265052061745	1
278.028898499941	3	278.08450984077507	0
278.0091084740162	1	278.0647158564493	2
277.985612411167	1	278.0412150939175	0
277.9922043366319	1	278.0478083378993	3
277.96470305972497	0	278.02030156018697	0
277.7206234212145	1	277.77617310086674	3
277.64343228173277	1	277.6989665216131	2
277.670979887806	1	277.7265196377586	3
277.8033718564563	1	277.85893808745067	0
277.83182532331926	2	277.8873972455761	0
278.0159722005599	1	278.07158095587556	2
277.85995243842507	2	277.91552998666754	0
277.79767859816917	0	277.8532436903981	2
277.88424146685117	1	277.93982387338514	2
